,Unnamed: 0,Unnamed: 0.1,name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
5652,5652,5652,IMG_0063_,IMG_0063_3_2_0068SET_registered.tif,IMG_0063_2_2_0068SET_registered.tif,IMG_0063_1_2_0068SET_registered.tif,IMG_0063_5_2_0068SET_registered.tif,IMG_0063_4_2_0068SET_registered.tif,Field29,2021-01-29,no_blackgrass,mid,winter_wheat,type2,../data/Field29/2021-01-29/no_blackgrass,no_blackgrass,train
8163,8163,8163,IMG_0067_,IMG_0067_3_4_0071SET_registered.tif,IMG_0067_2_4_0071SET_registered.tif,IMG_0067_1_4_0071SET_registered.tif,IMG_0067_5_4_0071SET_registered.tif,IMG_0067_4_4_0071SET_registered.tif,Field73,2021-05-26,no_blackgrass,late,winter_wheat,type8,../data/Field73/2021-05-26/no_blackgrass,no_blackgrass,train
3094,3094,3094,IMG_0051_,IMG_0051_3_0159SET_registered.tif,IMG_0051_2_0159SET_registered.tif,IMG_0051_1_0159SET_registered.tif,IMG_0051_5_0159SET_registered.tif,IMG_0051_4_0159SET_registered.tif,Field16,2020-11-10,no_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-10/no_blackgrass,no_blackgrass,train
7968,7968,7968,IMG_0044_,IMG_0044_3_4_0030SET_registered.tif,IMG_0044_2_4_0030SET_registered.tif,IMG_0044_1_4_0030SET_registered.tif,IMG_0044_5_4_0030SET_registered.tif,IMG_0044_4_4_0030SET_registered.tif,Field17,2021-05-14,no_blackgrass,late,winter_wheat,type7,../data/Field17/2021-05-14/no_blackgrass,no_blackgrass,train
156,156,156,IMG_0014_,IMG_0014_3_0231SET_registered.tif,IMG_0014_2_0231SET_registered.tif,IMG_0014_1_0231SET_registered.tif,IMG_0014_5_0231SET_registered.tif,IMG_0014_4_0231SET_registered.tif,Field43,2020-12-14,no_blackgrass,early,winter_wheat,type6,../data/Field43/2020-12-14/no_blackgrass,no_blackgrass,train
6404,6404,6404,IMG_0099_,IMG_0099_3_3_0000SET_registered.tif,IMG_0099_2_3_0000SET_registered.tif,IMG_0099_1_3_0000SET_registered.tif,IMG_0099_5_3_0000SET_registered.tif,IMG_0099_4_3_0000SET_registered.tif,Field38,2021-03-17,no_blackgrass,mid,winter_wheat,type7,../data/Field38/2021-03-17/no_blackgrass,no_blackgrass,train
717,717,717,IMG_0012_,IMG_0012_3_4_0035SET_registered.tif,IMG_0012_2_4_0035SET_registered.tif,IMG_0012_1_4_0035SET_registered.tif,IMG_0012_5_4_0035SET_registered.tif,IMG_0012_4_4_0035SET_registered.tif,Field14,2021-05-19,no_blackgrass,late,winter_wheat,type6,../data/Field14/2021-05-19/no_blackgrass,no_blackgrass,train
5314,5314,5314,IMG_0059_,IMG_0059_3_3_0140SET_registered.tif,IMG_0059_2_3_0140SET_registered.tif,IMG_0059_1_3_0140SET_registered.tif,IMG_0059_5_3_0140SET_registered.tif,IMG_0059_4_3_0140SET_registered.tif,Field29,2021-04-27,no_blackgrass,late,winter_wheat,type2,../data/Field29/2021-04-27/no_blackgrass,no_blackgrass,train
3686,3686,3686,IMG_0087_,IMG_0087_3_0210SET_registered.tif,IMG_0087_2_0210SET_registered.tif,IMG_0087_1_0210SET_registered.tif,IMG_0087_5_0210SET_registered.tif,IMG_0087_4_0210SET_registered.tif,Field39,2020-11-26,no_blackgrass,early,winter_wheat,type7,../data/Field39/2020-11-26/no_blackgrass,no_blackgrass,train
12705,12705,12705,IMG_0102_,IMG_0102_3_4_0087SET_registered.tif,IMG_0102_2_4_0087SET_registered.tif,IMG_0102_1_4_0087SET_registered.tif,IMG_0102_5_4_0087SET_registered.tif,IMG_0102_4_4_0087SET_registered.tif,Field109,2021-06-03,no_blackgrass,late,winter_wheat,type7,../data/Field109/2021-06-03/no_blackgrass,no_blackgrass,train
7450,7450,7450,IMG_0003_,IMG_0003_3_3_0056SET_registered.tif,IMG_0003_2_3_0057SET_registered.tif,IMG_0003_1_3_0056SET_registered.tif,IMG_0003_5_3_0056SET_registered.tif,IMG_0003_4_3_0057SET_registered.tif,Field46,2021-04-16,no_blackgrass,mid,winter_wheat,type7,../data/Field46/2021-04-16/no_blackgrass,no_blackgrass,train
2612,2612,2612,IMG_0002_,IMG_0002_3_2_0100SET_registered.tif,IMG_0002_2_2_0100SET_registered.tif,IMG_0002_1_2_0100SET_registered.tif,IMG_0002_5_2_0100SET_registered.tif,IMG_0002_4_2_0100SET_registered.tif,Field16,2021-02-16,no_blackgrass,mid,winter_wheat,type7,../data/Field16/2021-02-16/no_blackgrass,no_blackgrass,train
5383,5383,5383,IMG_0010_,IMG_0010_3_0182SET_registered.tif,IMG_0010_2_0182SET_registered.tif,IMG_0010_1_0182SET_registered.tif,IMG_0010_5_0182SET_registered.tif,IMG_0010_4_0182SET_registered.tif,Field29,2020-11-17,no_blackgrass,early,winter_wheat,type2,../data/Field29/2020-11-17/no_blackgrass,no_blackgrass,train
1817,1817,1817,IMG_0009_,IMG_0009_3_3_0001SET_registered.tif,IMG_0009_2_3_0001SET_registered.tif,IMG_0009_1_3_0001SET_registered.tif,IMG_0009_5_3_0001SET_registered.tif,IMG_0009_4_3_0001SET_registered.tif,Field40,2021-03-17,no_blackgrass,mid,winter_wheat,type7,../data/Field40/2021-03-17/no_blackgrass,no_blackgrass,train
5927,5927,5927,IMG_0109_,IMG_0109_3_2_0151SET_registered.tif,IMG_0109_2_2_0151SET_registered.tif,IMG_0109_1_2_0151SET_registered.tif,IMG_0109_5_2_0151SET_registered.tif,IMG_0109_4_2_0151SET_registered.tif,Field37,2021-03-12,no_blackgrass,mid,winter_barley,type4,../data/Field37/2021-03-12/no_blackgrass,no_blackgrass,train
5810,5810,5810,IMG_0094_,IMG_0094_3_0202SET_registered.tif,IMG_0094_2_0201SET_registered.tif,IMG_0094_1_0201SET_registered.tif,IMG_0094_5_0201SET_registered.tif,IMG_0094_4_0202SET_registered.tif,Field37,2020-11-24,no_blackgrass,early,winter_barley,type4,../data/Field37/2020-11-24/no_blackgrass,no_blackgrass,train
9050,9050,9050,IMG_0020_,IMG_0020_3_2_0115SET_registered.tif,IMG_0020_2_2_0115SET_registered.tif,IMG_0020_1_2_0115SET_registered.tif,IMG_0020_5_2_0115SET_registered.tif,IMG_0020_4_2_0115SET_registered.tif,Field25,2021-02-19,no_blackgrass,mid,winter_wheat,type7,../data/Field25/2021-02-19/no_blackgrass,no_blackgrass,train
14024,14024,14024,IMG_0041_,IMG_0041_3_3_0150SET_registered.tif,IMG_0041_2_3_0150SET_registered.tif,IMG_0041_1_3_0150SET_registered.tif,IMG_0041_5_3_0150SET_registered.tif,IMG_0041_4_3_0150SET_registered.tif,Field95,2021-04-28,no_blackgrass,springcrop_mid,spring_barley,type8,../data/Field95/2021-04-28/no_blackgrass,no_blackgrass,train
7508,7508,7508,IMG_0079_,IMG_0079_3_3_0056SET_registered.tif,IMG_0079_2_3_0057SET_registered.tif,IMG_0079_1_3_0057SET_registered.tif,IMG_0079_5_3_0056SET_registered.tif,IMG_0079_4_3_0056SET_registered.tif,Field46,2021-04-16,no_blackgrass,mid,winter_wheat,type7,../data/Field46/2021-04-16/no_blackgrass,no_blackgrass,train
11938,11938,11938,IMG_0089_,IMG_0089_3_2_0013SET_registered.tif,IMG_0089_2_2_0013SET_registered.tif,IMG_0089_1_2_0013SET_registered.tif,IMG_0089_5_2_0013SET_registered.tif,IMG_0089_4_2_0013SET_registered.tif,Field50,2021-01-18,no_blackgrass,early,winter_barley,type1,../data/Field50/2021-01-18/no_blackgrass,no_blackgrass,train
1699,1699,1699,IMG_0059_,IMG_0059_3_4_0081SET_registered.tif,IMG_0059_2_4_0081SET_registered.tif,IMG_0059_1_4_0081SET_registered.tif,IMG_0059_5_4_0081SET_registered.tif,IMG_0059_4_4_0081SET_registered.tif,Field40,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field40/2021-05-27/no_blackgrass,no_blackgrass,train
8209,8209,8209,IMG_0046_,IMG_0046_3_4_0071SET_registered.tif,IMG_0046_2_4_0071SET_registered.tif,IMG_0046_1_4_0071SET_registered.tif,IMG_0046_5_4_0071SET_registered.tif,IMG_0046_4_4_0071SET_registered.tif,Field73,2021-05-26,no_blackgrass,late,winter_wheat,type8,../data/Field73/2021-05-26/no_blackgrass,no_blackgrass,train
3064,3064,3064,IMG_0079_,IMG_0079_3_0159SET_registered.tif,IMG_0079_2_0159SET_registered.tif,IMG_0079_1_0159SET_registered.tif,IMG_0079_5_0159SET_registered.tif,IMG_0079_4_0159SET_registered.tif,Field16,2020-11-10,no_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-10/no_blackgrass,no_blackgrass,train
8551,8551,8551,IMG_0086_,IMG_0086_3_0164SET_registered.tif,IMG_0086_2_0164SET_registered.tif,IMG_0086_1_0164SET_registered.tif,IMG_0086_5_0164SET_registered.tif,IMG_0086_4_0164SET_registered.tif,Field23,2020-11-11,no_blackgrass,early,winter_wheat,type7,../data/Field23/2020-11-11/no_blackgrass,no_blackgrass,train
153,153,153,IMG_0036_,IMG_0036_3_0231SET_registered.tif,IMG_0036_2_0231SET_registered.tif,IMG_0036_1_0231SET_registered.tif,IMG_0036_5_0231SET_registered.tif,IMG_0036_4_0231SET_registered.tif,Field43,2020-12-14,no_blackgrass,early,winter_wheat,type6,../data/Field43/2020-12-14/no_blackgrass,no_blackgrass,train
8759,8759,8759,IMG_0055_,IMG_0055_3_3_0188SET_registered.tif,IMG_0055_2_3_0188SET_registered.tif,IMG_0055_1_3_0188SET_registered.tif,IMG_0055_5_3_0188SET_registered.tif,IMG_0055_4_3_0188SET_registered.tif,Field23,2021-05-12,no_blackgrass,late,winter_wheat,type7,../data/Field23/2021-05-12/no_blackgrass,no_blackgrass,train
1758,1758,1758,IMG_0046_,IMG_0046_3_3_0001SET_registered.tif,IMG_0046_2_3_0001SET_registered.tif,IMG_0046_1_3_0001SET_registered.tif,IMG_0046_5_3_0001SET_registered.tif,IMG_0046_4_3_0001SET_registered.tif,Field40,2021-03-17,no_blackgrass,mid,winter_wheat,type7,../data/Field40/2021-03-17/no_blackgrass,no_blackgrass,train
15242,15242,15242,IMG_0053_,IMG_0053_3_0241SET_registered.tif,IMG_0053_2_0241SET_registered.tif,IMG_0053_1_0241SET_registered.tif,IMG_0053_5_0241SET_registered.tif,IMG_0053_4_0241SET_registered.tif,Field48,2020-12-16,no_blackgrass,early,winter_barley,type7,../data/Field48/2020-12-16/no_blackgrass,no_blackgrass,train
5889,5889,5889,IMG_0052_,IMG_0052_3_2_0152SET_registered.tif,IMG_0052_2_2_0152SET_registered.tif,IMG_0052_1_2_0151SET_registered.tif,IMG_0052_5_2_0151SET_registered.tif,IMG_0052_4_2_0152SET_registered.tif,Field37,2021-03-12,no_blackgrass,mid,winter_barley,type4,../data/Field37/2021-03-12/no_blackgrass,no_blackgrass,train
6500,6500,6500,IMG_0056_,IMG_0056_3_3_0000SET_registered.tif,IMG_0056_2_3_0000SET_registered.tif,IMG_0056_1_3_0000SET_registered.tif,IMG_0056_5_3_0000SET_registered.tif,IMG_0056_4_3_0000SET_registered.tif,Field38,2021-03-17,no_blackgrass,mid,winter_wheat,type7,../data/Field38/2021-03-17/no_blackgrass,no_blackgrass,train
3139,3139,3139,IMG_0076_,IMG_0076_3_0159SET_registered.tif,IMG_0076_2_0159SET_registered.tif,IMG_0076_1_0159SET_registered.tif,IMG_0076_5_0159SET_registered.tif,IMG_0076_4_0159SET_registered.tif,Field16,2020-11-10,no_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-10/no_blackgrass,no_blackgrass,train
737,737,737,IMG_0013_,IMG_0013_3_4_0035SET_registered.tif,IMG_0013_2_4_0035SET_registered.tif,IMG_0013_1_4_0035SET_registered.tif,IMG_0013_5_4_0035SET_registered.tif,IMG_0013_4_4_0035SET_registered.tif,Field14,2021-05-19,no_blackgrass,late,winter_wheat,type6,../data/Field14/2021-05-19/no_blackgrass,no_blackgrass,train
578,578,578,IMG_0078_,IMG_0078_3_0187SET_registered.tif,IMG_0078_2_0187SET_registered.tif,IMG_0078_1_0187SET_registered.tif,IMG_0078_5_0187SET_registered.tif,IMG_0078_4_0187SET_registered.tif,Field14,2020-11-18,no_blackgrass,early,winter_wheat,type6,../data/Field14/2020-11-18/no_blackgrass,no_blackgrass,train
93,93,93,IMG_0002_,IMG_0002_3_3_0050SET_registered.tif,IMG_0002_2_3_0050SET_registered.tif,IMG_0002_1_3_0050SET_registered.tif,IMG_0002_5_3_0050SET_registered.tif,IMG_0002_4_3_0050SET_registered.tif,Field43,2021-04-15(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type6,../data/Field43/2021-04-15(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
1184,1184,1184,IMG_0061_,IMG_0061_3_3_0011SET_registered.tif,IMG_0061_2_3_0011SET_registered.tif,IMG_0061_1_3_0011SET_registered.tif,IMG_0061_5_3_0011SET_registered.tif,IMG_0061_4_3_0011SET_registered.tif,Field14,2021-03-19(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type6,../data/Field14/2021-03-19(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
6483,6483,6483,IMG_0010_,IMG_0010_3_3_0000SET_registered.tif,IMG_0010_2_3_0000SET_registered.tif,IMG_0010_1_3_0000SET_registered.tif,IMG_0010_5_3_0000SET_registered.tif,IMG_0010_4_3_0000SET_registered.tif,Field38,2021-03-17,no_blackgrass,mid,winter_wheat,type7,../data/Field38/2021-03-17/no_blackgrass,no_blackgrass,train
531,531,531,IMG_0025_,IMG_0025_3_0187SET_registered.tif,IMG_0025_2_0187SET_registered.tif,IMG_0025_1_0187SET_registered.tif,IMG_0025_5_0187SET_registered.tif,IMG_0025_4_0187SET_registered.tif,Field14,2020-11-18,no_blackgrass,early,winter_wheat,type6,../data/Field14/2020-11-18/no_blackgrass,no_blackgrass,train
8816,8816,8816,IMG_0091_,IMG_0091_3_3_0188SET_registered.tif,IMG_0091_2_3_0188SET_registered.tif,IMG_0091_1_3_0188SET_registered.tif,IMG_0091_5_3_0188SET_registered.tif,IMG_0091_4_3_0188SET_registered.tif,Field23,2021-05-12,no_blackgrass,late,winter_wheat,type7,../data/Field23/2021-05-12/no_blackgrass,no_blackgrass,train
5768,5768,5768,IMG_0022_,IMG_0022_3_0202SET_registered.tif,IMG_0022_2_0201SET_registered.tif,IMG_0022_1_0201SET_registered.tif,IMG_0022_5_0202SET_registered.tif,IMG_0022_4_0201SET_registered.tif,Field37,2020-11-24,no_blackgrass,early,winter_barley,type4,../data/Field37/2020-11-24/no_blackgrass,no_blackgrass,train
6744,6744,6744,IMG_0081_,IMG_0081_3_2_0108SET_registered.tif,IMG_0081_2_2_0108SET_registered.tif,IMG_0081_1_2_0108SET_registered.tif,IMG_0081_5_2_0108SET_registered.tif,IMG_0081_4_2_0108SET_registered.tif,Field70,2021-02-17,no_blackgrass,mid,winter_wheat,type7,../data/Field70/2021-02-17/no_blackgrass,no_blackgrass,train
9405,9405,9405,IMG_0063_,IMG_0063_3_3_0186SET_registered.tif,IMG_0063_2_3_0186SET_registered.tif,IMG_0063_1_3_0186SET_registered.tif,IMG_0063_5_3_0186SET_registered.tif,IMG_0063_4_3_0186SET_registered.tif,Field25,2021-05-12,no_blackgrass,late,winter_wheat,type7,../data/Field25/2021-05-12/no_blackgrass,no_blackgrass,train
10310,10310,10310,IMG_0028_,IMG_0028_3_3_0121SET_registered.tif,IMG_0028_2_3_0121SET_registered.tif,IMG_0028_1_3_0121SET_registered.tif,IMG_0028_5_3_0121SET_registered.tif,IMG_0028_4_3_0121SET_registered.tif,Field94,2021-04-23,no_blackgrass,springcrop_early,spring_barley,type8,../data/Field94/2021-04-23/no_blackgrass,no_blackgrass,train
7972,7972,7972,IMG_0042_,IMG_0042_3_4_0030SET_registered.tif,IMG_0042_2_4_0030SET_registered.tif,IMG_0042_1_4_0030SET_registered.tif,IMG_0042_5_4_0030SET_registered.tif,IMG_0042_4_4_0030SET_registered.tif,Field17,2021-05-14,no_blackgrass,late,winter_wheat,type7,../data/Field17/2021-05-14/no_blackgrass,no_blackgrass,train
5867,5867,5867,IMG_0009_,IMG_0009_3_2_0152SET_registered.tif,IMG_0009_2_2_0152SET_registered.tif,IMG_0009_1_2_0151SET_registered.tif,IMG_0009_5_2_0152SET_registered.tif,IMG_0009_4_2_0151SET_registered.tif,Field37,2021-03-12,no_blackgrass,mid,winter_barley,type4,../data/Field37/2021-03-12/no_blackgrass,no_blackgrass,train
5663,5663,5663,IMG_0058_,IMG_0058_3_2_0068SET_registered.tif,IMG_0058_2_2_0068SET_registered.tif,IMG_0058_1_2_0068SET_registered.tif,IMG_0058_5_2_0068SET_registered.tif,IMG_0058_4_2_0068SET_registered.tif,Field29,2021-01-29,no_blackgrass,mid,winter_wheat,type2,../data/Field29/2021-01-29/no_blackgrass,no_blackgrass,train
2282,2282,2282,IMG_0052_,IMG_0052_3_0199SET_registered.tif,IMG_0052_2_0199SET_registered.tif,IMG_0052_1_0199SET_registered.tif,IMG_0052_5_0199SET_registered.tif,IMG_0052_4_0199SET_registered.tif,Field35,2020-11-24,no_blackgrass,early,winter_barley,type4,../data/Field35/2020-11-24/no_blackgrass,no_blackgrass,train
7443,7443,7443,IMG_0094_,IMG_0094_3_0236SET_registered.tif,IMG_0094_2_0236SET_registered.tif,IMG_0094_1_0236SET_registered.tif,IMG_0094_5_0236SET_registered.tif,IMG_0094_4_0236SET_registered.tif,Field46,2020-12-16,no_blackgrass,early,winter_wheat,type7,../data/Field46/2020-12-16/no_blackgrass,no_blackgrass,train
5294,5294,5294,IMG_0002_,IMG_0002_3_3_0140SET_registered.tif,IMG_0002_2_3_0140SET_registered.tif,IMG_0002_1_3_0140SET_registered.tif,IMG_0002_5_3_0140SET_registered.tif,IMG_0002_4_3_0140SET_registered.tif,Field29,2021-04-27,no_blackgrass,late,winter_wheat,type2,../data/Field29/2021-04-27/no_blackgrass,no_blackgrass,train
5287,5287,5287,IMG_0027_,IMG_0027_3_3_0140SET_registered.tif,IMG_0027_2_3_0140SET_registered.tif,IMG_0027_1_3_0140SET_registered.tif,IMG_0027_5_3_0140SET_registered.tif,IMG_0027_4_3_0140SET_registered.tif,Field29,2021-04-27,no_blackgrass,late,winter_wheat,type2,../data/Field29/2021-04-27/no_blackgrass,no_blackgrass,train
9093,9093,9093,IMG_0070_,IMG_0070_3_2_0115SET_registered.tif,IMG_0070_2_2_0115SET_registered.tif,IMG_0070_1_2_0115SET_registered.tif,IMG_0070_5_2_0115SET_registered.tif,IMG_0070_4_2_0115SET_registered.tif,Field25,2021-02-19,no_blackgrass,mid,winter_wheat,type7,../data/Field25/2021-02-19/no_blackgrass,no_blackgrass,train
13422,13422,13422,IMG_0023_,IMG_0023_3_3_0045SET_registered.tif,IMG_0023_2_3_0045SET_registered.tif,IMG_0023_1_3_0045SET_registered.tif,IMG_0023_5_3_0045SET_registered.tif,IMG_0023_4_3_0045SET_registered.tif,Field42,2021-04-15(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type3,../data/Field42/2021-04-15(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
11390,11390,11390,IMG_0080_,IMG_0080_3_3_0035SET_registered.tif,IMG_0080_2_3_0035SET_registered.tif,IMG_0080_1_3_0035SET_registered.tif,IMG_0080_5_3_0035SET_registered.tif,IMG_0080_4_3_0035SET_registered.tif,Field89,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field89/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
14906,14906,14906,IMG_0096_,IMG_0096_3_0213SET_registered.tif,IMG_0096_2_0213SET_registered.tif,IMG_0096_1_0213SET_registered.tif,IMG_0096_5_0213SET_registered.tif,IMG_0096_4_0213SET_registered.tif,Field41,2020-11-26,no_blackgrass,early,winter_wheat,type7,../data/Field41/2020-11-26/no_blackgrass,no_blackgrass,train
3896,3896,3896,IMG_0004_,IMG_0004_3_4_0083SET_registered.tif,IMG_0004_2_4_0083SET_registered.tif,IMG_0004_1_4_0083SET_registered.tif,IMG_0004_5_4_0083SET_registered.tif,IMG_0004_4_4_0083SET_registered.tif,Field39,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field39/2021-05-27/no_blackgrass,no_blackgrass,train
3084,3084,3084,IMG_0065_,IMG_0065_3_0159SET_registered.tif,IMG_0065_2_0159SET_registered.tif,IMG_0065_1_0159SET_registered.tif,IMG_0065_5_0159SET_registered.tif,IMG_0065_4_0159SET_registered.tif,Field16,2020-11-10,no_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-10/no_blackgrass,no_blackgrass,train
13151,13151,13151,IMG_0018_,IMG_0018_3_0147SET_registered.tif,IMG_0018_2_0147SET_registered.tif,IMG_0018_1_0147SET_registered.tif,IMG_0018_5_0147SET_registered.tif,IMG_0018_4_0147SET_registered.tif,Field15,2020-11-04,no_blackgrass,early,winter_wheat,type6,../data/Field15/2020-11-04/no_blackgrass,no_blackgrass,train
6813,6813,6813,IMG_0060_,IMG_0060_3_3_0180SET_registered.tif,IMG_0060_2_3_0180SET_registered.tif,IMG_0060_1_3_0180SET_registered.tif,IMG_0060_5_3_0180SET_registered.tif,IMG_0060_4_3_0180SET_registered.tif,Field70,2021-05-12,no_blackgrass,late,winter_wheat,type7,../data/Field70/2021-05-12/no_blackgrass,no_blackgrass,train
6679,6679,6679,IMG_0028_,IMG_0028_3_2_0108SET_registered.tif,IMG_0028_2_2_0108SET_registered.tif,IMG_0028_1_2_0108SET_registered.tif,IMG_0028_5_2_0108SET_registered.tif,IMG_0028_4_2_0108SET_registered.tif,Field70,2021-02-17,no_blackgrass,mid,winter_wheat,type7,../data/Field70/2021-02-17/no_blackgrass,no_blackgrass,train
14953,14953,14953,IMG_0076_,IMG_0076_3_0213SET_registered.tif,IMG_0076_2_0213SET_registered.tif,IMG_0076_1_0213SET_registered.tif,IMG_0076_5_0213SET_registered.tif,IMG_0076_4_0213SET_registered.tif,Field41,2020-11-26,no_blackgrass,early,winter_wheat,type7,../data/Field41/2020-11-26/no_blackgrass,no_blackgrass,train
6090,6090,6090,IMG_0045_,IMG_0045_3_4_0078SET_registered.tif,IMG_0045_2_4_0078SET_registered.tif,IMG_0045_1_4_0078SET_registered.tif,IMG_0045_5_4_0078SET_registered.tif,IMG_0045_4_4_0078SET_registered.tif,Field38,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/no_blackgrass,no_blackgrass,train
6024,6024,6024,IMG_0023_,IMG_0023_3_0206SET_registered.tif,IMG_0023_2_0206SET_registered.tif,IMG_0023_1_0206SET_registered.tif,IMG_0023_5_0206SET_registered.tif,IMG_0023_4_0206SET_registered.tif,Field38,2020-11-26,no_blackgrass,early,winter_wheat,type7,../data/Field38/2020-11-26/no_blackgrass,no_blackgrass,train
11940,11940,11940,IMG_0063_,IMG_0063_3_2_0013SET_registered.tif,IMG_0063_2_2_0013SET_registered.tif,IMG_0063_1_2_0013SET_registered.tif,IMG_0063_5_2_0013SET_registered.tif,IMG_0063_4_2_0013SET_registered.tif,Field50,2021-01-18,no_blackgrass,early,winter_barley,type1,../data/Field50/2021-01-18/no_blackgrass,no_blackgrass,train
15749,15749,15749,IMG_0079_,IMG_0079_3_3_0034SET_registered.tif,IMG_0079_2_3_0034SET_registered.tif,IMG_0079_1_3_0034SET_registered.tif,IMG_0079_5_3_0034SET_registered.tif,IMG_0079_4_3_0034SET_registered.tif,Field88,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field88/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
1736,1736,1736,IMG_0065_,IMG_0065_3_3_0001SET_registered.tif,IMG_0065_2_3_0001SET_registered.tif,IMG_0065_1_3_0001SET_registered.tif,IMG_0065_5_3_0001SET_registered.tif,IMG_0065_4_3_0001SET_registered.tif,Field40,2021-03-17,no_blackgrass,mid,winter_wheat,type7,../data/Field40/2021-03-17/no_blackgrass,no_blackgrass,train
15761,15761,15761,IMG_0072_,IMG_0072_3_3_0034SET_registered.tif,IMG_0072_2_3_0034SET_registered.tif,IMG_0072_1_3_0034SET_registered.tif,IMG_0072_5_3_0034SET_registered.tif,IMG_0072_4_3_0034SET_registered.tif,Field88,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field88/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
15244,15244,15244,IMG_0094_,IMG_0094_3_0241SET_registered.tif,IMG_0094_2_0241SET_registered.tif,IMG_0094_1_0241SET_registered.tif,IMG_0094_5_0241SET_registered.tif,IMG_0094_4_0241SET_registered.tif,Field48,2020-12-16,no_blackgrass,early,winter_barley,type7,../data/Field48/2020-12-16/no_blackgrass,no_blackgrass,train
15815,15815,15815,IMG_0027_,IMG_0027_3_3_0034SET_registered.tif,IMG_0027_2_3_0034SET_registered.tif,IMG_0027_1_3_0034SET_registered.tif,IMG_0027_5_3_0034SET_registered.tif,IMG_0027_4_3_0034SET_registered.tif,Field88,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field88/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
1535,1535,1535,IMG_0049_,IMG_0049_3_0211SET_registered.tif,IMG_0049_2_0211SET_registered.tif,IMG_0049_1_0211SET_registered.tif,IMG_0049_5_0211SET_registered.tif,IMG_0049_4_0211SET_registered.tif,Field40,2020-11-26,no_blackgrass,early,winter_wheat,type7,../data/Field40/2020-11-26/no_blackgrass,no_blackgrass,train
7856,7856,7856,IMG_0091_,IMG_0091_3_2_0101SET_registered.tif,IMG_0091_2_2_0101SET_registered.tif,IMG_0091_1_2_0101SET_registered.tif,IMG_0091_5_2_0101SET_registered.tif,IMG_0091_4_2_0101SET_registered.tif,Field17,2021-02-16,no_blackgrass,mid,winter_wheat,type7,../data/Field17/2021-02-16/no_blackgrass,no_blackgrass,train
6780,6780,6780,IMG_0005_,IMG_0005_3_3_0180SET_registered.tif,IMG_0005_2_3_0180SET_registered.tif,IMG_0005_1_3_0180SET_registered.tif,IMG_0005_5_3_0180SET_registered.tif,IMG_0005_4_3_0180SET_registered.tif,Field70,2021-05-12,no_blackgrass,late,winter_wheat,type7,../data/Field70/2021-05-12/no_blackgrass,no_blackgrass,train
8064,8064,8064,IMG_0014_,IMG_0014_3_0150SET_registered.tif,IMG_0014_2_0150SET_registered.tif,IMG_0014_1_0150SET_registered.tif,IMG_0014_5_0150SET_registered.tif,IMG_0014_4_0150SET_registered.tif,Field17,2020-11-05,no_blackgrass,early,winter_wheat,type7,../data/Field17/2020-11-05/no_blackgrass,no_blackgrass,train
7910,7910,7910,IMG_0024_,IMG_0024_3_4_0030SET_registered.tif,IMG_0024_2_4_0030SET_registered.tif,IMG_0024_1_4_0030SET_registered.tif,IMG_0024_5_4_0030SET_registered.tif,IMG_0024_4_4_0030SET_registered.tif,Field17,2021-05-14,no_blackgrass,late,winter_wheat,type7,../data/Field17/2021-05-14/no_blackgrass,no_blackgrass,train
11920,11920,11920,IMG_0087_,IMG_0087_3_2_0013SET_registered.tif,IMG_0087_2_2_0013SET_registered.tif,IMG_0087_1_2_0013SET_registered.tif,IMG_0087_5_2_0013SET_registered.tif,IMG_0087_4_2_0013SET_registered.tif,Field50,2021-01-18,no_blackgrass,early,winter_barley,type1,../data/Field50/2021-01-18/no_blackgrass,no_blackgrass,train
