,Unnamed: 0,Unnamed: 0.1,name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
310,310,310,IMG_0059_,IMG_0059_3_3_0026SET_registered.tif,IMG_0059_2_3_0026SET_registered.tif,IMG_0059_1_3_0026SET_registered.tif,IMG_0059_5_3_0026SET_registered.tif,IMG_0059_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
311,311,311,IMG_0024_,IMG_0024_3_3_0026SET_registered.tif,IMG_0024_2_3_0026SET_registered.tif,IMG_0024_1_3_0026SET_registered.tif,IMG_0024_5_3_0026SET_registered.tif,IMG_0024_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
312,312,312,IMG_0091_,IMG_0091_3_3_0026SET_registered.tif,IMG_0091_2_3_0026SET_registered.tif,IMG_0091_1_3_0026SET_registered.tif,IMG_0091_5_3_0026SET_registered.tif,IMG_0091_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
313,313,313,IMG_0021_,IMG_0021_3_3_0026SET_registered.tif,IMG_0021_2_3_0026SET_registered.tif,IMG_0021_1_3_0026SET_registered.tif,IMG_0021_5_3_0026SET_registered.tif,IMG_0021_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
314,314,314,IMG_0062_,IMG_0062_3_3_0026SET_registered.tif,IMG_0062_2_3_0026SET_registered.tif,IMG_0062_1_3_0026SET_registered.tif,IMG_0062_5_3_0026SET_registered.tif,IMG_0062_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
315,315,315,IMG_0018_,IMG_0018_3_3_0026SET_registered.tif,IMG_0018_2_3_0026SET_registered.tif,IMG_0018_1_3_0026SET_registered.tif,IMG_0018_5_3_0026SET_registered.tif,IMG_0018_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
316,316,316,IMG_0009_,IMG_0009_3_3_0026SET_registered.tif,IMG_0009_2_3_0026SET_registered.tif,IMG_0009_1_3_0026SET_registered.tif,IMG_0009_5_3_0026SET_registered.tif,IMG_0009_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
317,317,317,IMG_0025_,IMG_0025_3_3_0026SET_registered.tif,IMG_0025_2_3_0026SET_registered.tif,IMG_0025_1_3_0026SET_registered.tif,IMG_0025_5_3_0026SET_registered.tif,IMG_0025_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
318,318,318,IMG_0045_,IMG_0045_3_3_0026SET_registered.tif,IMG_0045_2_3_0026SET_registered.tif,IMG_0045_1_3_0026SET_registered.tif,IMG_0045_5_3_0026SET_registered.tif,IMG_0045_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
319,319,319,IMG_0079_,IMG_0079_3_3_0026SET_registered.tif,IMG_0079_2_3_0026SET_registered.tif,IMG_0079_1_3_0026SET_registered.tif,IMG_0079_5_3_0026SET_registered.tif,IMG_0079_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
320,320,320,IMG_0099_,IMG_0099_3_3_0026SET_registered.tif,IMG_0099_2_3_0026SET_registered.tif,IMG_0099_1_3_0026SET_registered.tif,IMG_0099_5_3_0026SET_registered.tif,IMG_0099_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
321,321,321,IMG_0071_,IMG_0071_3_3_0026SET_registered.tif,IMG_0071_2_3_0026SET_registered.tif,IMG_0071_1_3_0026SET_registered.tif,IMG_0071_5_3_0026SET_registered.tif,IMG_0071_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
322,322,322,IMG_0092_,IMG_0092_3_3_0026SET_registered.tif,IMG_0092_2_3_0026SET_registered.tif,IMG_0092_1_3_0026SET_registered.tif,IMG_0092_5_3_0026SET_registered.tif,IMG_0092_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
323,323,323,IMG_0089_,IMG_0089_3_3_0026SET_registered.tif,IMG_0089_2_3_0026SET_registered.tif,IMG_0089_1_3_0026SET_registered.tif,IMG_0089_5_3_0026SET_registered.tif,IMG_0089_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
324,324,324,IMG_0027_,IMG_0027_3_3_0026SET_registered.tif,IMG_0027_2_3_0026SET_registered.tif,IMG_0027_1_3_0026SET_registered.tif,IMG_0027_5_3_0026SET_registered.tif,IMG_0027_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
325,325,325,IMG_0028_,IMG_0028_3_3_0026SET_registered.tif,IMG_0028_2_3_0026SET_registered.tif,IMG_0028_1_3_0026SET_registered.tif,IMG_0028_5_3_0026SET_registered.tif,IMG_0028_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
326,326,326,IMG_0035_,IMG_0035_3_3_0026SET_registered.tif,IMG_0035_2_3_0026SET_registered.tif,IMG_0035_1_3_0026SET_registered.tif,IMG_0035_5_3_0026SET_registered.tif,IMG_0035_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
327,327,327,IMG_0029_,IMG_0029_3_3_0026SET_registered.tif,IMG_0029_2_3_0026SET_registered.tif,IMG_0029_1_3_0026SET_registered.tif,IMG_0029_5_3_0026SET_registered.tif,IMG_0029_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
328,328,328,IMG_0033_,IMG_0033_3_3_0026SET_registered.tif,IMG_0033_2_3_0026SET_registered.tif,IMG_0033_1_3_0026SET_registered.tif,IMG_0033_5_3_0026SET_registered.tif,IMG_0033_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
329,329,329,IMG_0049_,IMG_0049_3_3_0026SET_registered.tif,IMG_0049_2_3_0026SET_registered.tif,IMG_0049_1_3_0026SET_registered.tif,IMG_0049_5_3_0026SET_registered.tif,IMG_0049_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
330,330,330,IMG_0080_,IMG_0080_3_3_0026SET_registered.tif,IMG_0080_2_3_0026SET_registered.tif,IMG_0080_1_3_0026SET_registered.tif,IMG_0080_5_3_0026SET_registered.tif,IMG_0080_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
331,331,331,IMG_0074_,IMG_0074_3_3_0026SET_registered.tif,IMG_0074_2_3_0026SET_registered.tif,IMG_0074_1_3_0026SET_registered.tif,IMG_0074_5_3_0026SET_registered.tif,IMG_0074_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
332,332,332,IMG_0016_,IMG_0016_3_3_0026SET_registered.tif,IMG_0016_2_3_0026SET_registered.tif,IMG_0016_1_3_0026SET_registered.tif,IMG_0016_5_3_0026SET_registered.tif,IMG_0016_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
333,333,333,IMG_0004_,IMG_0004_3_3_0026SET_registered.tif,IMG_0004_2_3_0026SET_registered.tif,IMG_0004_1_3_0026SET_registered.tif,IMG_0004_5_3_0026SET_registered.tif,IMG_0004_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
334,334,334,IMG_0061_,IMG_0061_3_3_0026SET_registered.tif,IMG_0061_2_3_0026SET_registered.tif,IMG_0061_1_3_0026SET_registered.tif,IMG_0061_5_3_0026SET_registered.tif,IMG_0061_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
335,335,335,IMG_0051_,IMG_0051_3_3_0026SET_registered.tif,IMG_0051_2_3_0026SET_registered.tif,IMG_0051_1_3_0026SET_registered.tif,IMG_0051_5_3_0026SET_registered.tif,IMG_0051_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
336,336,336,IMG_0076_,IMG_0076_3_3_0026SET_registered.tif,IMG_0076_2_3_0026SET_registered.tif,IMG_0076_1_3_0026SET_registered.tif,IMG_0076_5_3_0026SET_registered.tif,IMG_0076_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
337,337,337,IMG_0073_,IMG_0073_3_3_0026SET_registered.tif,IMG_0073_2_3_0026SET_registered.tif,IMG_0073_1_3_0026SET_registered.tif,IMG_0073_5_3_0026SET_registered.tif,IMG_0073_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
338,338,338,IMG_0072_,IMG_0072_3_3_0026SET_registered.tif,IMG_0072_2_3_0026SET_registered.tif,IMG_0072_1_3_0026SET_registered.tif,IMG_0072_5_3_0026SET_registered.tif,IMG_0072_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
339,339,339,IMG_0050_,IMG_0050_3_3_0026SET_registered.tif,IMG_0050_2_3_0026SET_registered.tif,IMG_0050_1_3_0026SET_registered.tif,IMG_0050_5_3_0026SET_registered.tif,IMG_0050_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
340,340,340,IMG_0042_,IMG_0042_3_3_0026SET_registered.tif,IMG_0042_2_3_0026SET_registered.tif,IMG_0042_1_3_0026SET_registered.tif,IMG_0042_5_3_0026SET_registered.tif,IMG_0042_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
341,341,341,IMG_0087_,IMG_0087_3_3_0026SET_registered.tif,IMG_0087_2_3_0026SET_registered.tif,IMG_0087_1_3_0026SET_registered.tif,IMG_0087_5_3_0026SET_registered.tif,IMG_0087_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
342,342,342,IMG_0010_,IMG_0010_3_3_0026SET_registered.tif,IMG_0010_2_3_0026SET_registered.tif,IMG_0010_1_3_0026SET_registered.tif,IMG_0010_5_3_0026SET_registered.tif,IMG_0010_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
343,343,343,IMG_0026_,IMG_0026_3_3_0026SET_registered.tif,IMG_0026_2_3_0026SET_registered.tif,IMG_0026_1_3_0026SET_registered.tif,IMG_0026_5_3_0026SET_registered.tif,IMG_0026_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
344,344,344,IMG_0053_,IMG_0053_3_3_0026SET_registered.tif,IMG_0053_2_3_0026SET_registered.tif,IMG_0053_1_3_0026SET_registered.tif,IMG_0053_5_3_0026SET_registered.tif,IMG_0053_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
345,345,345,IMG_0084_,IMG_0084_3_3_0026SET_registered.tif,IMG_0084_2_3_0026SET_registered.tif,IMG_0084_1_3_0026SET_registered.tif,IMG_0084_5_3_0026SET_registered.tif,IMG_0084_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
346,346,346,IMG_0070_,IMG_0070_3_3_0026SET_registered.tif,IMG_0070_2_3_0026SET_registered.tif,IMG_0070_1_3_0026SET_registered.tif,IMG_0070_5_3_0026SET_registered.tif,IMG_0070_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
347,347,347,IMG_0081_,IMG_0081_3_3_0026SET_registered.tif,IMG_0081_2_3_0026SET_registered.tif,IMG_0081_1_3_0026SET_registered.tif,IMG_0081_5_3_0026SET_registered.tif,IMG_0081_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
348,348,348,IMG_0095_,IMG_0095_3_3_0026SET_registered.tif,IMG_0095_2_3_0026SET_registered.tif,IMG_0095_1_3_0026SET_registered.tif,IMG_0095_5_3_0026SET_registered.tif,IMG_0095_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
349,349,349,IMG_0003_,IMG_0003_3_3_0026SET_registered.tif,IMG_0003_2_3_0026SET_registered.tif,IMG_0003_1_3_0026SET_registered.tif,IMG_0003_5_3_0026SET_registered.tif,IMG_0003_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
350,350,350,IMG_0030_,IMG_0030_3_3_0026SET_registered.tif,IMG_0030_2_3_0026SET_registered.tif,IMG_0030_1_3_0026SET_registered.tif,IMG_0030_5_3_0026SET_registered.tif,IMG_0030_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
351,351,351,IMG_0032_,IMG_0032_3_3_0026SET_registered.tif,IMG_0032_2_3_0026SET_registered.tif,IMG_0032_1_3_0026SET_registered.tif,IMG_0032_5_3_0026SET_registered.tif,IMG_0032_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
352,352,352,IMG_0069_,IMG_0069_3_3_0026SET_registered.tif,IMG_0069_2_3_0026SET_registered.tif,IMG_0069_1_3_0026SET_registered.tif,IMG_0069_5_3_0026SET_registered.tif,IMG_0069_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
353,353,353,IMG_0039_,IMG_0039_3_3_0026SET_registered.tif,IMG_0039_2_3_0026SET_registered.tif,IMG_0039_1_3_0026SET_registered.tif,IMG_0039_5_3_0026SET_registered.tif,IMG_0039_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
354,354,354,IMG_0097_,IMG_0097_3_3_0026SET_registered.tif,IMG_0097_2_3_0026SET_registered.tif,IMG_0097_1_3_0026SET_registered.tif,IMG_0097_5_3_0026SET_registered.tif,IMG_0097_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
355,355,355,IMG_0082_,IMG_0082_3_3_0026SET_registered.tif,IMG_0082_2_3_0026SET_registered.tif,IMG_0082_1_3_0026SET_registered.tif,IMG_0082_5_3_0026SET_registered.tif,IMG_0082_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
356,356,356,IMG_0011_,IMG_0011_3_3_0026SET_registered.tif,IMG_0011_2_3_0026SET_registered.tif,IMG_0011_1_3_0026SET_registered.tif,IMG_0011_5_3_0026SET_registered.tif,IMG_0011_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
357,357,357,IMG_0065_,IMG_0065_3_3_0026SET_registered.tif,IMG_0065_2_3_0026SET_registered.tif,IMG_0065_1_3_0026SET_registered.tif,IMG_0065_5_3_0026SET_registered.tif,IMG_0065_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
358,358,358,IMG_0038_,IMG_0038_3_3_0026SET_registered.tif,IMG_0038_2_3_0026SET_registered.tif,IMG_0038_1_3_0026SET_registered.tif,IMG_0038_5_3_0026SET_registered.tif,IMG_0038_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
359,359,359,IMG_0020_,IMG_0020_3_3_0026SET_registered.tif,IMG_0020_2_3_0026SET_registered.tif,IMG_0020_1_3_0026SET_registered.tif,IMG_0020_5_3_0026SET_registered.tif,IMG_0020_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
360,360,360,IMG_0094_,IMG_0094_3_3_0026SET_registered.tif,IMG_0094_2_3_0026SET_registered.tif,IMG_0094_1_3_0026SET_registered.tif,IMG_0094_5_3_0026SET_registered.tif,IMG_0094_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
361,361,361,IMG_0085_,IMG_0085_3_3_0026SET_registered.tif,IMG_0085_2_3_0026SET_registered.tif,IMG_0085_1_3_0026SET_registered.tif,IMG_0085_5_3_0026SET_registered.tif,IMG_0085_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
362,362,362,IMG_0015_,IMG_0015_3_3_0026SET_registered.tif,IMG_0015_2_3_0026SET_registered.tif,IMG_0015_1_3_0026SET_registered.tif,IMG_0015_5_3_0026SET_registered.tif,IMG_0015_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
363,363,363,IMG_0090_,IMG_0090_3_3_0026SET_registered.tif,IMG_0090_2_3_0026SET_registered.tif,IMG_0090_1_3_0026SET_registered.tif,IMG_0090_5_3_0026SET_registered.tif,IMG_0090_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
364,364,364,IMG_0006_,IMG_0006_3_3_0026SET_registered.tif,IMG_0006_2_3_0026SET_registered.tif,IMG_0006_1_3_0026SET_registered.tif,IMG_0006_5_3_0026SET_registered.tif,IMG_0006_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
365,365,365,IMG_0041_,IMG_0041_3_3_0026SET_registered.tif,IMG_0041_2_3_0026SET_registered.tif,IMG_0041_1_3_0026SET_registered.tif,IMG_0041_5_3_0026SET_registered.tif,IMG_0041_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
366,366,366,IMG_0034_,IMG_0034_3_3_0026SET_registered.tif,IMG_0034_2_3_0026SET_registered.tif,IMG_0034_1_3_0026SET_registered.tif,IMG_0034_5_3_0026SET_registered.tif,IMG_0034_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
367,367,367,IMG_0012_,IMG_0012_3_3_0026SET_registered.tif,IMG_0012_2_3_0026SET_registered.tif,IMG_0012_1_3_0026SET_registered.tif,IMG_0012_5_3_0026SET_registered.tif,IMG_0012_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
368,368,368,IMG_0064_,IMG_0064_3_3_0026SET_registered.tif,IMG_0064_2_3_0026SET_registered.tif,IMG_0064_1_3_0026SET_registered.tif,IMG_0064_5_3_0026SET_registered.tif,IMG_0064_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
369,369,369,IMG_0055_,IMG_0055_3_3_0026SET_registered.tif,IMG_0055_2_3_0026SET_registered.tif,IMG_0055_1_3_0026SET_registered.tif,IMG_0055_5_3_0026SET_registered.tif,IMG_0055_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
370,370,370,IMG_0044_,IMG_0044_3_3_0026SET_registered.tif,IMG_0044_2_3_0026SET_registered.tif,IMG_0044_1_3_0026SET_registered.tif,IMG_0044_5_3_0026SET_registered.tif,IMG_0044_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
371,371,371,IMG_0017_,IMG_0017_3_3_0026SET_registered.tif,IMG_0017_2_3_0026SET_registered.tif,IMG_0017_1_3_0026SET_registered.tif,IMG_0017_5_3_0026SET_registered.tif,IMG_0017_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
372,372,372,IMG_0013_,IMG_0013_3_3_0026SET_registered.tif,IMG_0013_2_3_0026SET_registered.tif,IMG_0013_1_3_0026SET_registered.tif,IMG_0013_5_3_0026SET_registered.tif,IMG_0013_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
373,373,373,IMG_0088_,IMG_0088_3_3_0026SET_registered.tif,IMG_0088_2_3_0026SET_registered.tif,IMG_0088_1_3_0026SET_registered.tif,IMG_0088_5_3_0026SET_registered.tif,IMG_0088_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
374,374,374,IMG_0100_,IMG_0100_3_3_0026SET_registered.tif,IMG_0100_2_3_0026SET_registered.tif,IMG_0100_1_3_0026SET_registered.tif,IMG_0100_5_3_0026SET_registered.tif,IMG_0100_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
375,375,375,IMG_0046_,IMG_0046_3_3_0026SET_registered.tif,IMG_0046_2_3_0026SET_registered.tif,IMG_0046_1_3_0026SET_registered.tif,IMG_0046_5_3_0026SET_registered.tif,IMG_0046_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
